Community Area	Community Name	Latitude	Longitude
24	West Town	41.895733	-87.680895
24	West Town	41.910507	-87.68264
24	West Town	41.906863	-87.682924
24	West Town	41.910493	-87.683225
24	West Town	41.895703	-87.682673
24	West Town	41.895703	-87.682673
24	West Town	41.910223	-87.683278
24	West Town	41.902931	-87.683023
24	West Town	41.910463	-87.683762
24	West Town	41.893202	-87.68328
24	West Town	41.895674	-87.684618
24	West Town	41.910198	-87.685715
24	West Town	41.903171	-87.685499
24	West Town	41.895662	-87.685292
24	West Town	41.895925	-87.685734
24	West Town	41.892003	-87.686871
24	West Town	41.895652	-87.686977
24	West Town	41.895711	-87.687125
24	West Town	41.910233	-87.687713
24	West Town	41.903125	-87.688479
24	West Town	41.910432	-87.688726
24	West Town	41.910432	-87.688726
24	West Town	41.90313	-87.688561
24	West Town	41.895878	-87.688753
24	West Town	41.895631	-87.688741
24	West Town	41.89922	-87.688331
24	West Town	41.890985	-87.68862
24	West Town	41.902881	-87.689621
24	West Town	41.90284	-87.690128
24	West Town	41.903109	-87.690205
24	West Town	41.910471	-87.69035
24	West Town	41.895692	-87.690146
24	West Town	41.910109	-87.690612
24	West Town	41.891792	-87.689881
24	West Town	41.895828	-87.690707
24	West Town	41.910422	-87.69126
24	West Town	41.891982	-87.690365
24	West Town	41.91042	-87.691399
24	West Town	41.9031	-87.691286
24	West Town	41.899193	-87.690804
24	West Town	41.895852	-87.692046
24	West Town	41.901311	-87.692185
24	West Town	41.90282	-87.692397
24	West Town	41.895582	-87.692238
24	West Town	41.903082	-87.693031
24	West Town	41.905827	-87.693429
24	West Town	41.899428	-87.694748
24	West Town	41.902788	-87.695043
24	West Town	41.896127	-87.700796
24	West Town	41.889103	-87.652317
24	West Town	41.889376	-87.644668
24	West Town	41.889366	-87.688044
24	West Town	41.890312	-87.676997
24	West Town	41.890556	-87.64633
24	West Town	41.891099	-87.658838
24	West Town	41.891099	-87.658838
24	West Town	41.891165	-87.668172
24	West Town	41.890882	-87.686502
24	West Town	41.891347	-87.668538
24	West Town	41.891585	-87.658788
24	West Town	41.891665	-87.674586
24	West Town	41.891434	-87.66534
24	West Town	41.891501	-87.647424
24	West Town	41.891741	-87.648724
24	West Town	41.891369	-87.686876
24	West Town	41.891369	-87.686876
24	West Town	41.891828	-87.665713
24	West Town	41.892375	-87.677077
24	West Town	41.892645	-87.657804
24	West Town	41.892505	-87.686923
24	West Town	41.893151	-87.6674
24	West Town	41.890258	-87.644587
24	West Town	41.892134	-87.64524
24	West Town	41.894485	-87.653709
24	West Town	41.894478	-87.653627
24	West Town	41.894183	-87.677082
24	West Town	41.895147	-87.648936
24	West Town	41.895147	-87.648936
24	West Town	41.89448	-87.652571
24	West Town	41.894273	-87.676803
24	West Town	41.895323	-87.677153
24	West Town	41.895323	-87.677153
24	West Town	41.89613	-87.647903
24	West Town	41.89585	-87.654891
24	West Town	41.896272	-87.655541
24	West Town	41.89646	-87.667445
24	West Town	41.893449	-87.649011
24	West Town	41.895651	-87.649196
24	West Town	41.897984	-87.667271
24	West Town	41.897629	-87.696909
24	West Town	41.89767	-87.696916
24	West Town	41.89784	-87.686714
24	West Town	41.89838	-87.667195
24	West Town	41.898315	-87.677289
24	West Town	41.898215	-87.696613
24	West Town	41.89897	-87.667564
24	West Town	41.895157	-87.651402
24	West Town	41.89899	-87.667564
24	West Town	41.89866	-87.68673
24	West Town	41.898893	-87.676946
24	West Town	41.898947	-87.67731
24	West Town	41.898592	-87.69659
24	West Town	41.899047	-87.677313
24	West Town	41.898948	-87.681904
24	West Town	41.899762	-87.660988
25	Austin	41.882286	-87.76498
25	Austin	41.866414	-87.764112
25	Austin	41.880655	-87.763381
25	Austin	41.904715	-87.755636
25	Austin	41.906512	-87.75444
25	Austin	41.906413	-87.767179
25	Austin	41.906919	-87.74623
25	Austin	41.906866	-87.754447
25	Austin	41.908445	-87.765698
25	Austin	41.911432	-87.805672
25	Austin	41.912794	-87.800585
25	Austin	41.913547	-87.79876
25	Austin	41.880563	-87.745328
25	Austin	41.878264	-87.764886
25	Austin	41.884655	-87.750498
25	Austin	41.921425	-87.800825
25	Austin	41.884791	-87.763149
25	Austin	41.922424	-87.806036
25	Austin	41.880339	-87.745079
25	Austin	41.885903	-87.765241
25	Austin	41.887121	-87.774818
25	Austin	41.887342	-87.765041
25	Austin	41.873108	-87.74017
25	Austin	41.880669	-87.741211
25	Austin	41.880674	-87.741729
25	Austin	41.880405	-87.741725
25	Austin	41.880654	-87.744066
25	Austin	41.880654	-87.744105
25	Austin	41.895054	-87.745879
25	Austin	41.874183	-87.745458
25	Austin	41.902448	-87.746053
25	Austin	41.886724	-87.745713
25	Austin	41.886724	-87.745713
25	Austin	41.895123	-87.746689
25	Austin	41.892114	-87.746676
25	Austin	41.894852	-87.747078
25	Austin	41.902209	-87.748822
25	Austin	41.880585	-87.749169
25	Austin	41.87369	-87.764746
25	Austin	41.909507	-87.752286
25	Austin	41.872849	-87.753432
25	Austin	41.909644	-87.754499
25	Austin	41.909464	-87.754788
25	Austin	41.880259	-87.754015
25	Austin	41.887177	-87.753816
25	Austin	41.89485	-87.75517
25	Austin	41.895054	-87.755192
25	Austin	41.89503	-87.755764
25	Austin	41.887236	-87.755454
25	Austin	41.909554	-87.755883
25	Austin	41.873795	-87.755523
25	Austin	41.887083	-87.756181
25	Austin	41.880179	-87.756793
25	Austin	41.909289	-87.757782
25	Austin	41.894966	-87.758112
25	Austin	41.909548	-87.759829
25	Austin	41.909582	-87.759897
25	Austin	41.880188	-87.759737
25	Austin	41.89503	-87.759917
25	Austin	41.889937	-87.76755
25	Austin	41.909537	-87.761558
25	Austin	41.888767	-87.76174
25	Austin	41.887883	-87.762025
25	Austin	41.873712	-87.774265
25	Austin	41.880383	-87.763368
25	Austin	41.894722	-87.764021
25	Austin	41.87298	-87.763267
25	Austin	41.909251	-87.764854
25	Austin	41.887822	-87.765266
25	Austin	41.880373	-87.765032
25	Austin	41.909414	-87.765817
25	Austin	41.894801	-87.765447
25	Austin	41.889161	-87.765738
25	Austin	41.889161	-87.765738
25	Austin	41.880366	-87.766023
25	Austin	41.887088	-87.766394
25	Austin	41.909458	-87.767224
25	Austin	41.894681	-87.768156
25	Austin	41.909468	-87.768803
25	Austin	41.909468	-87.768803
25	Austin	41.894675	-87.76847
25	Austin	41.894918	-87.770445
25	Austin	41.909357	-87.770334
25	Austin	41.898333	-87.770501
25	Austin	41.880021	-87.770325
25	Austin	41.865608	-87.772389
25	Austin	41.879996	-87.773332
25	Austin	41.894598	-87.773522
25	Austin	41.880156	-87.77308
25	Austin	41.880156	-87.77308
25	Austin	41.894859	-87.774128
25	Austin	41.909281	-87.775613
25	Austin	41.913021	-87.780689
25	Austin	41.913021	-87.780689
25	Austin	41.909264	-87.782265
25	Austin	41.909204	-87.785121
25	Austin	41.894051	-87.760765
25	Austin	41.895032	-87.76677
26	West Garfield Park	41.880839	-87.727945
26	West Garfield Park	41.879312	-87.725428
26	West Garfield Park	41.880833	-87.720797
26	West Garfield Park	41.880772	-87.725696
26	West Garfield Park	41.884051	-87.730475
26	West Garfield Park	41.885708	-87.735424
26	West Garfield Park	41.880653	-87.721013
26	West Garfield Park	41.880896	-87.72375
26	West Garfield Park	41.880627	-87.723742
26	West Garfield Park	41.881988	-87.723572
26	West Garfield Park	41.885577	-87.72606
26	West Garfield Park	41.885577	-87.72606
26	West Garfield Park	41.869875	-87.726619
26	West Garfield Park	41.880842	-87.727054
26	West Garfield Park	41.880545	-87.729352
26	West Garfield Park	41.880814	-87.729395
26	West Garfield Park	41.875061	-87.725632
26	West Garfield Park	41.880531	-87.731063
26	West Garfield Park	41.880797	-87.731494
26	West Garfield Park	41.882111	-87.733316
26	West Garfield Park	41.881838	-87.733661
26	West Garfield Park	41.870924	-87.733361
26	West Garfield Park	41.873369	-87.72551
27	East Garfield Park	41.880745	-87.706283
27	East Garfield Park	41.880745	-87.706283
27	East Garfield Park	41.881855	-87.715858
27	East Garfield Park	41.881855	-87.715858
27	East Garfield Park	41.879221	-87.715646
27	East Garfield Park	41.885715	-87.706423
27	East Garfield Park	41.885891	-87.706425
27	East Garfield Park	41.8844	-87.696531
27	East Garfield Park	41.870894	-87.699378
27	East Garfield Park	41.882994	-87.700036
27	East Garfield Park	41.88658	-87.716646
27	East Garfield Park	41.870234	-87.701737
27	East Garfield Park	41.873867	-87.70186
27	East Garfield Park	41.875793	-87.702471
27	East Garfield Park	41.87719	-87.704455
27	East Garfield Park	41.872924	-87.70468
27	East Garfield Park	41.880857	-87.705367
27	East Garfield Park	41.884545	-87.706691
27	East Garfield Park	41.88415	-87.632409
27	East Garfield Park	41.878504	-87.707242
27	East Garfield Park	41.878504	-87.707242
27	East Garfield Park	41.879764	-87.706854
27	East Garfield Park	41.878233	-87.707385
27	East Garfield Park	41.88474	-87.711357
27	East Garfield Park	41.875367	-87.712009
27	East Garfield Park	41.886167	-87.714711
27	East Garfield Park	41.875772	-87.706049
27	East Garfield Park	41.875743	-87.715934
27	East Garfield Park	41.874675	-87.693531
27	East Garfield Park	41.874486	-87.706126
27	East Garfield Park	41.872643	-87.706033
28	Near West Side	41.881643	-87.647206
28	Near West Side	41.881674	-87.638874
28	Near West Side	41.881674	-87.638874
28	Near West Side	41.881674	-87.638874
28	Near West Side	41.883322	-87.638644
28	Near West Side	41.883136	-87.652197
28	Near West Side	41.882961	-87.652195
28	Near West Side	41.886609	-87.652556
28	Near West Side	41.869599	-87.640936
28	Near West Side	41.885415	-87.652705
28	Near West Side	41.885415	-87.652705
28	Near West Side	41.871736	-87.652019
28	Near West Side	41.869061	-87.658129
28	Near West Side	41.876708	-87.652787
28	Near West Side	41.885427	-87.653479
28	Near West Side	41.866868	-87.653065
28	Near West Side	41.87193	-87.653404
28	Near West Side	41.867252	-87.653925
28	Near West Side	41.869609	-87.653733
28	Near West Side	41.883627	-87.669535
28	Near West Side	41.88346	-87.649872
28	Near West Side	41.883141	-87.65452
28	Near West Side	41.868482	-87.639083
28	Near West Side	41.885402	-87.654616
28	Near West Side	41.869379	-87.654351
28	Near West Side	41.883536	-87.639589
28	Near West Side	41.883512	-87.642524
28	Near West Side	41.880337	-87.647151
28	Near West Side	41.869587	-87.654982
28	Near West Side	41.869326	-87.655432
28	Near West Side	41.869578	-87.655477
28	Near West Side	41.883124	-87.655743
28	Near West Side	41.883124	-87.655743
28	Near West Side	41.880046	-87.657283
28	Near West Side	41.877967	-87.655631
28	Near West Side	41.886822	-87.655991
28	Near West Side	41.883476	-87.653044
28	Near West Side	41.883247	-87.657827
28	Near West Side	41.883692	-87.641388
28	Near West Side	41.883651	-87.649521
28	Near West Side	41.880254	-87.63889
28	Near West Side	41.867186	-87.639304
28	Near West Side	41.866553	-87.685969
28	Near West Side	41.869314	-87.656897
28	Near West Side	41.88286	-87.657211
28	Near West Side	41.885359	-87.657262
28	Near West Side	41.87663	-87.657758
28	Near West Side	41.883912	-87.657892
28	Near West Side	41.865818	-87.661325
28	Near West Side	41.880119	-87.642769
28	Near West Side	41.877852	-87.659617
28	Near West Side	41.88149	-87.659763
28	Near West Side	41.883932	-87.648383
28	Near West Side	41.864699	-87.666543
28	Near West Side	41.864777	-87.658634
28	Near West Side	41.883945	-87.659294
28	Near West Side	41.864423	-87.668647
28	Near West Side	41.883938	-87.659587
28	Near West Side	41.878852	-87.660357
28	Near West Side	41.880135	-87.660368
28	Near West Side	41.869237	-87.660528
28	Near West Side	41.883056	-87.661096
28	Near West Side	41.869235	-87.66062
28	Near West Side	41.884	-87.642531
28	Near West Side	41.88528	-87.66159
28	Near West Side	41.884391	-87.66172
28	Near West Side	41.884391	-87.66172
28	Near West Side	41.884474	-87.667086
28	Near West Side	41.863215	-87.642223
28	Near West Side	41.863251	-87.66157
28	Near West Side	41.881652	-87.662645
28	Near West Side	41.883907	-87.662873
28	Near West Side	41.869473	-87.6626
28	Near West Side	41.883019	-87.663366
28	Near West Side	41.869467	-87.663035
28	Near West Side	41.869198	-87.663029
28	Near West Side	41.869198	-87.663029
28	Near West Side	41.884566	-87.664407
28	Near West Side	41.868626	-87.664458
28	Near West Side	41.869442	-87.664781
28	Near West Side	41.869171	-87.664882
28	Near West Side	41.881338	-87.665538
28	Near West Side	41.884628	-87.654228
28	Near West Side	41.885479	-87.667203
28	Near West Side	41.88521	-87.667193
28	Near West Side	41.869172	-87.666689
28	Near West Side	41.883425	-87.667682
28	Near West Side	41.883425	-87.667682
28	Near West Side	41.88189	-87.658624
28	Near West Side	41.874225	-87.669132
28	Near West Side	41.871429	-87.669891
28	Near West Side	41.874058	-87.670545
28	Near West Side	41.875891	-87.67243
28	Near West Side	41.871591	-87.673912
28	Near West Side	41.876353	-87.6742
28	Near West Side	41.876353	-87.6742
28	Near West Side	41.877381	-87.673853
28	Near West Side	41.877368	-87.674545
28	Near West Side	41.882008	-87.638908
28	Near West Side	41.883283	-87.677376
28	Near West Side	41.869152	-87.677177
28	Near West Side	41.869152	-87.677177
28	Near West Side	41.869003	-87.677209
28	Near West Side	41.878848	-87.67808
28	Near West Side	41.883007	-87.677797
28	Near West Side	41.878755	-87.66211
28	Near West Side	41.870611	-87.679221
28	Near West Side	41.879836	-87.679424
28	Near West Side	41.885948	-87.679626
28	Near West Side	41.878703	-87.66421
28	Near West Side	41.878703	-87.66421
28	Near West Side	41.885821	-87.651154
28	Near West Side	41.885821	-87.651154
28	Near West Side	41.868938	-87.679027
28	Near West Side	41.869205	-87.679101
28	Near West Side	41.885806	-87.651946
28	Near West Side	41.879825	-87.679892
28	Near West Side	41.878821	-87.642728
28	Near West Side	41.869864	-87.680129
28	Near West Side	41.870691	-87.680689
28	Near West Side	41.878964	-87.638665
28	Near West Side	41.877433	-87.68301
28	Near West Side	41.883974	-87.685615
28	Near West Side	41.873174	-87.684709
28	Near West Side	41.881314	-87.685215
28	Near West Side	41.878445	-87.647097
28	Near West Side	41.864273	-87.686741
28	Near West Side	41.859478	-87.687215
28	Near West Side	41.885965	-87.686738
28	Near West Side	41.886763	-87.658999
28	Near West Side	41.877755	-87.647054
28	Near West Side	41.882129	-87.686399
28	Near West Side	41.887085	-87.655858
28	Near West Side	41.887331	-87.653514
28	Near West Side	41.877397	-87.647327
28	Near West Side	41.887506	-87.642716
28	Near West Side	41.877208	-87.647104
28	Near West Side	41.887919	-87.661489
28	Near West Side	41.887659	-87.662314
28	Near West Side	41.887649	-87.665673
28	Near West Side	41.887757	-87.664164
28	Near West Side	41.881957	-87.638846
28	Near West Side	41.88203	-87.638885
28	Near West Side	41.876572	-87.648266
28	Near West Side	41.876516	-87.650554
28	Near West Side	41.876459	-87.641187
28	Near West Side	41.876277	-87.647304
28	Near West Side	41.875724	-87.686367
28	Near West Side	41.880724	-87.639023
28	Near West Side	41.875437	-87.676421
28	Near West Side	41.876666	-87.637626
28	Near West Side	41.878125	-87.63892
28	Near West Side	41.876232	-87.649685
28	Near West Side	41.879159	-87.639148
28	Near West Side	41.880539	-87.639182
28	Near West Side	41.875983	-87.649645
28	Near West Side	41.875265	-87.657049
28	Near West Side	41.878152	-87.639723
28	Near West Side	41.881974	-87.639867
28	Near West Side	41.881974	-87.639867
28	Near West Side	41.875067	-87.642264
28	Near West Side	41.88044	-87.640387
28	Near West Side	41.867185	-87.640217
28	Near West Side	41.882818	-87.67072
28	Near West Side	41.885831	-87.640925
28	Near West Side	41.879188	-87.640761
28	Near West Side	41.881757	-87.641328
28	Near West Side	41.884349	-87.641057
28	Near West Side	41.883281	-87.641375
28	Near West Side	41.881723	-87.641541
28	Near West Side	41.881723	-87.641541
28	Near West Side	41.881723	-87.641541
28	Near West Side	41.885827	-87.64168
28	Near West Side	41.885827	-87.64168
28	Near West Side	41.879179	-87.641582
28	Near West Side	41.87789	-87.641597
28	Near West Side	41.88172	-87.641966
28	Near West Side	41.873518	-87.66925
28	Near West Side	41.873519	-87.669245
28	Near West Side	41.873519	-87.669245
28	Near West Side	41.873519	-87.669245
28	Near West Side	41.873519	-87.669245
28	Near West Side	41.874501	-87.642935
28	Near West Side	41.885509	-87.644505
28	Near West Side	41.883013	-87.644722
28	Near West Side	41.883013	-87.644722
28	Near West Side	41.864931	-87.645351
28	Near West Side	41.88044	-87.644978
28	Near West Side	41.884632	-87.646844
28	Near West Side	41.881657	-87.646863
28	Near West Side	41.872701	-87.647316
28	Near West Side	41.871299	-87.686249
28	Near West Side	41.86485	-87.646959
28	Near West Side	41.881728	-87.647443
28	Near West Side	41.87679	-87.647689
28	Near West Side	41.87652	-87.647747
28	Near West Side	41.876789	-87.647813
28	Near West Side	41.883277	-87.648207
28	Near West Side	41.883029	-87.648706
28	Near West Side	41.886613	-87.648868
28	Near West Side	41.879061	-87.648713
28	Near West Side	41.870735	-87.676515
28	Near West Side	41.869626	-87.686366
28	Near West Side	41.882979	-87.650086
28	Near West Side	41.870126	-87.654342
28	Near West Side	41.870126	-87.654342
28	Near West Side	41.883246	-87.650223
28	Near West Side	41.876449	-87.650281
28	Near West Side	41.869997	-87.66182
28	Near West Side	41.88319	-87.651358
29	North Lawndale	41.867831	-87.710387
29	North Lawndale	41.867171	-87.710681
29	North Lawndale	41.86551	-87.724954
29	North Lawndale	41.863873	-87.701902
29	North Lawndale	41.862476	-87.695657
29	North Lawndale	41.862361	-87.701816
29	North Lawndale	41.862219	-87.703186
29	North Lawndale	41.861764	-87.693108
29	North Lawndale	41.861493	-87.733404
29	North Lawndale	41.861177	-87.695792
29	North Lawndale	41.853963	-87.724954
29	North Lawndale	41.853832	-87.729502
29	North Lawndale	41.853295	-87.729786
29	North Lawndale	41.85293	-87.712543
29	North Lawndale	41.851413	-87.724802
29	North Lawndale	41.850344	-87.724542
29	North Lawndale	41.849467	-87.72488
29	North Lawndale	41.849437	-87.724879
29	North Lawndale	41.86646	-87.694779
29	North Lawndale	41.866708	-87.694889
29	North Lawndale	41.858636	-87.704056
29	North Lawndale	41.866454	-87.705731
29	North Lawndale	41.869892	-87.70846
29	North Lawndale	41.864388	-87.709691
29	North Lawndale	41.86649	-87.710786
29	North Lawndale	41.866221	-87.710779
29	North Lawndale	41.854727	-87.715277
29	North Lawndale	41.866398	-87.715537
29	North Lawndale	41.858835	-87.7158
29	North Lawndale	41.866225	-87.717918
29	North Lawndale	41.862228	-87.718199
29	North Lawndale	41.866409	-87.718226
29	North Lawndale	41.866398	-87.718893
29	North Lawndale	41.852467	-87.721665
29	North Lawndale	41.866351	-87.721945
29	North Lawndale	41.866106	-87.724046
29	North Lawndale	41.866103	-87.724463
29	North Lawndale	41.851762	-87.725012
29	North Lawndale	41.86612	-87.725212
29	North Lawndale	41.856821	-87.730636
29	North Lawndale	41.851643	-87.732229
29	North Lawndale	41.86069	-87.733345
30	South Lawndale	41.853535	-87.699305
30	South Lawndale	41.851813	-87.699088
30	South Lawndale	41.851144	-87.717225
30	South Lawndale	41.851144	-87.717225
30	South Lawndale	41.851213	-87.701723
30	South Lawndale	41.851213	-87.701723
30	South Lawndale	41.851075	-87.705045
30	South Lawndale	41.851075	-87.705045
30	South Lawndale	41.849814	-87.705331
30	South Lawndale	41.849387	-87.695198
30	South Lawndale	41.84908	-87.70863
30	South Lawndale	41.84908	-87.70863
30	South Lawndale	41.849001	-87.715955
30	South Lawndale	41.849001	-87.715955
30	South Lawndale	41.849001	-87.715955
30	South Lawndale	41.848927	-87.699202
30	South Lawndale	41.848927	-87.699202
30	South Lawndale	41.847784	-87.724779
30	South Lawndale	41.847017	-87.713815
30	South Lawndale	41.847026	-87.712581
30	South Lawndale	41.846017	-87.716233
30	South Lawndale	41.845962	-87.724738
30	South Lawndale	41.845626	-87.731262
30	South Lawndale	41.845804	-87.724426
30	South Lawndale	41.8459	-87.692652
30	South Lawndale	41.8459	-87.692652
30	South Lawndale	41.845674	-87.714979
30	South Lawndale	41.845014	-87.717059
30	South Lawndale	41.844633	-87.695217
30	South Lawndale	41.852151	-87.690813
30	South Lawndale	41.843848	-87.72439
30	South Lawndale	41.843506	-87.724706
30	South Lawndale	41.843517	-87.714545
30	South Lawndale	41.842181	-87.695329
30	South Lawndale	41.842342	-87.72457
30	South Lawndale	41.842344	-87.724426
30	South Lawndale	41.842307	-87.706365
30	South Lawndale	41.852057	-87.693934
30	South Lawndale	41.841655	-87.734366
30	South Lawndale	41.841623	-87.73282
30	South Lawndale	41.852938	-87.696156
30	South Lawndale	41.840249	-87.725472
30	South Lawndale	41.848007	-87.696253
30	South Lawndale	41.84902	-87.696931
30	South Lawndale	41.85538	-87.698096
30	South Lawndale	41.85538	-87.698096
30	South Lawndale	41.851767	-87.699163
30	South Lawndale	41.83863	-87.717254
30	South Lawndale	41.852846	-87.70194
30	South Lawndale	41.836739	-87.704983
30	South Lawndale	41.85165	-87.703337
30	South Lawndale	41.838046	-87.700112
30	South Lawndale	41.844617	-87.705192
30	South Lawndale	41.851823	-87.705328
30	South Lawndale	41.837061	-87.706207
30	South Lawndale	41.844619	-87.708398
30	South Lawndale	41.844381	-87.708841
30	South Lawndale	41.831373	-87.717076
30	South Lawndale	41.831373	-87.717076
30	South Lawndale	41.84456	-87.710058
30	South Lawndale	41.844274	-87.714006
30	South Lawndale	41.844482	-87.71491
30	South Lawndale	41.844509	-87.715711
30	South Lawndale	41.844189	-87.716497
30	South Lawndale	41.849956	-87.716712
30	South Lawndale	41.837127	-87.717946
30	South Lawndale	41.831463	-87.717395
30	South Lawndale	41.831425	-87.717889
30	South Lawndale	41.844421	-87.719815
30	South Lawndale	41.84432	-87.724621
30	South Lawndale	41.842271	-87.724777
30	South Lawndale	41.844333	-87.725015
30	South Lawndale	41.844204	-87.725268
30	South Lawndale	41.844078	-87.725974
30	South Lawndale	41.844168	-87.726317
30	South Lawndale	41.844287	-87.727078
30	South Lawndale	41.844265	-87.728103
30	South Lawndale	41.84429	-87.729567
30	South Lawndale	41.844058	-87.729873
30	South Lawndale	41.836959	-87.730136
30	South Lawndale	41.844058	-87.730896
30	South Lawndale	41.836682	-87.73083
30	South Lawndale	41.844078	-87.732524
30	South Lawndale	41.84404	-87.732828
30	South Lawndale	41.844012	-87.732948
30	South Lawndale	41.844004	-87.733592
31	Lower West Side	41.855086	-87.653898
31	Lower West Side	41.857437	-87.653805
31	Lower West Side	41.857163	-87.654219
31	Lower West Side	41.857856	-87.65656
31	Lower West Side	41.855973	-87.657847
31	Lower West Side	41.856853	-87.659596
31	Lower West Side	41.857121	-87.659643
31	Lower West Side	41.85712	-87.659721
31	Lower West Side	41.857721	-87.661587
31	Lower West Side	41.857987	-87.661839
31	Lower West Side	41.858914	-87.661987
31	Lower West Side	41.857926	-87.662828
31	Lower West Side	41.857751	-87.662825
31	Lower West Side	41.857942	-87.662855
31	Lower West Side	41.857693	-87.664008
31	Lower West Side	41.856788	-87.664053
31	Lower West Side	41.859501	-87.666338
31	Lower West Side	41.859661	-87.650735
31	Lower West Side	41.856817	-87.666241
31	Lower West Side	41.853342	-87.667076
31	Lower West Side	41.85608	-87.66713
31	Lower West Side	41.85902	-87.660372
31	Lower West Side	41.85899	-87.660398
31	Lower West Side	41.859351	-87.642078
31	Lower West Side	41.859266	-87.65749
31	Lower West Side	41.85672	-87.667501
31	Lower West Side	41.85672	-87.667501
31	Lower West Side	41.85672	-87.667501
31	Lower West Side	41.858639	-87.66027
31	Lower West Side	41.858609	-87.660295
31	Lower West Side	41.858635	-87.660701
31	Lower West Side	41.859044	-87.646779
31	Lower West Side	41.85606	-87.668846
31	Lower West Side	41.857621	-87.668975
31	Lower West Side	41.856961	-87.669076
31	Lower West Side	41.858264	-87.666101
31	Lower West Side	41.858264	-87.666101
31	Lower West Side	41.858502	-87.646818
31	Lower West Side	41.858114	-87.666112
31	Lower West Side	41.85859	-87.656249
31	Lower West Side	41.85859	-87.656249
31	Lower West Side	41.85817	-87.646558
31	Lower West Side	41.856688	-87.669575
31	Lower West Side	41.857963	-87.644893
31	Lower West Side	41.858578	-87.652355
31	Lower West Side	41.85769	-87.666292
31	Lower West Side	41.85752	-87.641931
31	Lower West Side	41.857916	-87.651663
31	Lower West Side	41.857861	-87.671329
31	Lower West Side	41.857694	-87.666039
31	Lower West Side	41.857796	-87.661149
31	Lower West Side	41.857592	-87.671323
31	Lower West Side	41.857531	-87.661665
31	Lower West Side	41.857376	-87.644973
31	Lower West Side	41.850848	-87.671411
31	Lower West Side	41.857098	-87.668734
31	Lower West Side	41.857061	-87.671225
31	Lower West Side	41.857061	-87.671225
31	Lower West Side	41.855113	-87.671735
31	Lower West Side	41.855113	-87.671735
31	Lower West Side	41.857478	-87.656221
31	Lower West Side	41.856795	-87.659005
31	Lower West Side	41.857078	-87.662038
31	Lower West Side	41.8571	-87.652989
31	Lower West Side	41.852363	-87.672631
31	Lower West Side	41.856492	-87.665941
31	Lower West Side	41.856681	-87.662365
31	Lower West Side	41.855981	-87.662877
31	Lower West Side	41.856619	-87.64668
31	Lower West Side	41.850506	-87.673483
31	Lower West Side	41.855962	-87.66113
31	Lower West Side	41.854808	-87.674056
31	Lower West Side	41.855715	-87.662739
31	Lower West Side	41.855844	-87.646755
31	Lower West Side	41.855813	-87.64641
31	Lower West Side	41.854765	-87.663664
31	Lower West Side	41.854822	-87.663913
31	Lower West Side	41.855085	-87.647992
31	Lower West Side	41.852303	-87.67655
31	Lower West Side	41.854533	-87.685871
31	Lower West Side	41.85453	-87.646652
31	Lower West Side	41.855022	-87.678625
31	Lower West Side	41.851356	-87.6788
31	Lower West Side	41.853551	-87.646628
31	Lower West Side	41.852982	-87.6638
31	Lower West Side	41.855659	-87.679748
31	Lower West Side	41.852009	-87.68087
31	Lower West Side	41.852026	-87.680849
31	Lower West Side	41.85655	-87.681317
31	Lower West Side	41.85175	-87.666194
31	Lower West Side	41.852852	-87.683471
31	Lower West Side	41.847384	-87.683601
31	Lower West Side	41.849888	-87.67595
31	Lower West Side	41.854917	-87.685901
31	Lower West Side	41.849523	-87.665794
31	Lower West Side	41.851876	-87.687922
31	Lower West Side	41.845505	-87.68403
31	Lower West Side	41.840626	-87.685089
31	Lower West Side	41.836574	-87.684572
31	Lower West Side	41.85757	-87.640744
31	Lower West Side	41.857737	-87.642575
31	Lower West Side	41.85813	-87.647322
31	Lower West Side	41.858067	-87.650972
31	Lower West Side	41.854019	-87.650303
31	Lower West Side	41.857217	-87.650686
32	Loop	41.879382	-87.627517
32	Loop	41.8781	-87.627495
32	Loop	41.8781	-87.627495
32	Loop	41.8781	-87.627495
32	Loop	41.886752	-87.627907
32	Loop	41.886752	-87.627907
32	Loop	41.882059	-87.6308
32	Loop	41.882014	-87.635242
32	Loop	41.882136	-87.627724
32	Loop	41.882023	-87.633753
32	Loop	41.881865	-87.629267
32	Loop	41.881974	-87.624027
32	Loop	41.881969	-87.626054
32	Loop	41.881868	-87.636676
32	Loop	41.881877	-87.633745
32	Loop	41.880644	-87.627934
32	Loop	41.878611	-87.629992
32	Loop	41.881482	-87.626258
32	Loop	41.885892	-87.628341
32	Loop	41.885824	-87.624439
32	Loop	41.883306	-87.63097
32	Loop	41.883306	-87.63097
32	Loop	41.880652	-87.629441
32	Loop	41.88085	-87.61757
32	Loop	41.880788	-87.624512
32	Loop	41.880641	-87.62628
32	Loop	41.880514	-87.637106
32	Loop	41.879484	-87.630868
32	Loop	41.885822	-87.631094
32	Loop	41.88079	-87.631001
32	Loop	41.884539	-87.631022
32	Loop	41.869902	-87.626045
32	Loop	41.869905	-87.624293
32	Loop	41.885695	-87.624438
32	Loop	41.900775	-87.624073
32	Loop	41.883379	-87.624059
32	Loop	41.883365	-87.626066
32	Loop	41.883272	-87.636687
32	Loop	41.88065	-87.629315
32	Loop	41.880851	-87.617133
32	Loop	41.880788	-87.624191
32	Loop	41.880587	-87.630998
32	Loop	41.884418	-87.631019
